,,1996,1996,1996,1996,1996,1996,1998,1998,1998,1998,1998,1998,2000,2000,2000,2000,2000,2000,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020
Country/Territory,Code,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper
Kenya,KEN,-0.313425303,0.311746508,4,39.13043594,22.82608604,61.95652008,-0.3060669,0.26926446,6,37.82383347,22.27979279,56.99481964,-0.271183401,0.2490924,6,39.4871788,23.07692337,58.46154022,-0.146171778,0.21119912,7,48.97959137,34.18367386,59.69387817,-0.252367347,0.177444965,8,46.93877411,30.61224556,55.61224365,-0.275019974,0.174058169,9,45.81280899,29.06403923,54.67980194,-0.271138877,0.156504914,9,46.5686264,32.84313583,53.4313736,-0.193215027,0.174777448,10,48.52941132,34.31372452,54.90196228,-0.248019025,0.174263537,10,47.08737946,30.58252335,54.36893082,-0.215304032,0.170774415,10,47.57281494,34.95145798,54.85437012,-0.147438601,0.163299605,10,48.80382919,37.32057571,55.50239182,-0.081678458,0.162987471,10,50.23923492,40.66985703,56.45933151,-0.214524224,0.157279804,11,45.0236969,35.0710907,53.55450058,-0.299869031,0.172869936,11,42.18009567,30.80568695,53.08057022,-0.300248176,0.168572858,11,43.12796021,30.80568695,53.08057022,-0.316160589,0.172969714,11,42.30769348,29.80769157,52.40384674,-0.312421143,0.166688532,11,42.78845978,29.80769157,52.40384674,-0.300329715,0.169555023,11,41.82692337,28.84615326,53.36538315,-0.231626749,0.165877387,11,44.23077011,31.73077011,56.73077011,-0.224841446,0.163959354,11,44.71154022,33.65384674,57.21154022,-0.276963383,0.164067253,11,41.34615326,31.25,53.84615326,-0.441963345,0.181884155,10,35.57692337,23.07692337,46.63461685
Kyrgyz Republic,KGZ,-0.298121572,0.360231847,2,41.84782791,21.19565201,62.5,-0.055872906,0.304363698,4,51.29533768,25.90673637,67.35751343,-0.082963876,0.279079616,6,50.76922989,28.71794891,65.12820435,-0.113313392,0.242020607,7,51.02040863,34.18367386,61.73469543,-0.371154726,0.191559821,7,41.32653046,24.48979568,52.55102158,-0.321623981,0.196901068,8,42.8571434,25.61576271,54.67980194,-1.0052104,0.170697019,9,16.66666603,9.8039217,24.50980377,-0.663519561,0.185861886,10,25,17.15686226,41.66666794,-0.414783806,0.185304374,10,37.37863922,22.3300972,51.45631027,-0.350386292,0.174780264,10,42.23300934,28.64077759,52.42718506,-0.33176899,0.166831881,10,41.14832687,29.66507149,51.67464066,-0.251272559,0.161219567,10,43.54066849,33.97129059,53.11004639,-0.210014969,0.153588042,11,45.97156525,35.0710907,53.55450058,-0.332078099,0.163042873,11,41.23222733,29.38388634,50.71089935,-0.313032717,0.166098997,11,42.18009567,30.80568695,52.60663605,-0.434673011,0.180324644,11,35.09615326,26.44230843,49.03845978,-0.502659619,0.175365612,11,34.61538315,25,47.11538315,-0.352632105,0.182731554,10,40.38461685,26.92307663,53.36538315,-0.349583328,0.189332455,9,38.46154022,27.40384674,53.36538315,-0.352710634,0.192021921,9,37.01922989,25.48077011,53.84615326,-0.347480714,0.192025974,9,38.46154022,26.92307663,53.36538315,-0.404624879,0.204684064,9,37.98077011,23.07692337,50
Cambodia,KHM,-0.227968425,0.320436686,3,46.19565201,23.36956596,63.04347992,-0.241284937,0.311210543,4,40.41450882,22.27979279,62.17616653,-0.186737433,0.280116588,5,42.56410217,24.10256386,63.58974457,-0.311879367,0.236686125,6,43.36734772,23.46938705,58.16326523,-0.454918623,0.191481695,6,36.73469543,21.4285717,50,-0.511456907,0.196615979,7,32.51231384,19.70443344,48.27586365,-0.529146671,0.168026879,8,32.84313583,21.56862831,46.5686264,-0.612580955,0.19394812,9,28.43137169,18.13725471,44.60784149,-0.481940091,0.195413992,9,33.0097084,21.84465981,50.97087479,-0.44645378,0.181194797,9,36.89320374,22.81553459,51.45631027,-0.485972226,0.172985092,9,34.44976044,23.92344475,46.41148376,-0.475346088,0.169248223,9,35.88516617,23.92344475,45.93301392,-0.583628774,0.160654664,10,31.27962112,21.80094719,41.7061615,-0.341397077,0.173231348,10,39.8104248,28.90995216,51.6587677,-0.338365346,0.174379483,10,40.28435898,29.85782051,52.13270187,-0.423162788,0.189584002,10,35.57692337,26.44230843,49.51922989,-0.525049269,0.182407051,10,31.73077011,22.11538506,46.15384674,-0.465220392,0.19308871,10,34.13461685,23.07692337,48.55769348,-0.501611412,0.186753407,10,32.21154022,20.19230843,46.15384674,-0.5016222,0.189188272,10,33.17307663,18.75,46.15384674,-0.568911195,0.189236924,10,30.28846169,17.30769157,42.30769348,-0.616408408,0.204684064,9,29.80769157,14.90384579,41.34615326
Kiribati,KIR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.960821927,0.575411677,1,15.54404163,3.626943111,52.84973907,-0.954395294,0.500844598,2,14.35897446,4.615384579,46.15384674,-0.981763065,0.539480984,2,17.34693909,2.551020384,51.02040863,-0.828925252,0.431069374,2,19.89795876,3.061224461,50,-0.524836421,0.264770001,3,32.01970291,16.25615692,50.24630356,-0.925927937,0.202055648,3,19.6078434,10.29411793,28.92156792,-0.984225929,0.265969008,3,17.15686226,6.862745285,30.3921566,-1.07840991,0.281801969,3,15.53398037,4.368932247,27.18446541,-1.175142646,0.241786182,4,11.65048504,3.398058176,21.35922241,-1.214176178,0.223801702,5,8.612440109,4.306220055,22.00956917,-1.335582376,0.219681084,5,7.177033424,2.87081337,18.66028786,-1.404589891,0.216587067,5,6.635071278,2.369668245,14.21800995,-1.327379704,0.230694383,5,8.530805588,2.369668245,19.43128014,-1.347343445,0.237396434,5,7.582938194,2.369668245,17.53554535,-0.919148982,0.25896275,5,18.26922989,7.211538315,33.17307663,-0.876477063,0.249832645,5,19.71153831,6.730769157,35.57692337,-0.839045942,0.273642689,5,20.19230843,7.692307472,37.98077011,-0.828350425,0.279456377,4,19.71153831,8.17307663,37.5,-0.778729796,0.283761442,4,21.15384674,8.17307663,39.90384674,-0.623360276,0.288842708,4,28.36538506,11.53846169,49.51922989,-0.573418498,0.314048827,4,31.25,11.53846169,50.48077011
St. Kitts and Nevis,KNA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.297961026,0.575411677,1,64.76683807,24.35233116,87.56476593,0.233845413,0.521703601,1,61.53845978,24.61538506,82.56410217,0.201081157,0.564866543,1,61.22449112,21.93877602,83.67346954,0.243587986,0.540064514,1,62.24489975,25.51020432,82.14286041,0.07629367,0.261618644,3,57.63546753,41.37931061,66.00984955,1.240803838,0.200107723,3,85.78431702,75.98039246,93.62744904,1.04669559,0.265465915,3,80.39215851,69.60784149,92.15686035,0.700113416,0.287840575,3,71.8446579,57.76699066,85.43688965,0.647772074,0.293851614,2,71.8446579,55.82524109,83.00971222,0.59581697,0.304337054,2,70.33493042,54.06698608,82.29665375,0.483709514,0.310621589,2,66.98564911,52.63158035,80.38277435,0.445314556,0.300786942,2,65.40284729,52.13270187,78.67298889,0.420863152,0.323637038,2,65.40284729,48.3412323,77.72512054,0.431958556,0.329452336,2,65.40284729,48.3412323,79.62084961,0.187145069,0.328851491,2,58.17307663,39.42307663,74.03845978,0.378113538,0.269418269,3,66.34615326,51.44230652,76.44230652,0.368027985,0.274415731,3,66.82691956,51.92307663,75.96154022,0.292702705,0.268243074,3,64.90384674,48.07692337,75.4807663,0.511055648,0.359242499,2,70.19230652,51.44230652,81.7307663,0.502141416,0.355675876,2,69.2307663,51.44230652,82.21154022,0.529403746,0.368736058,2,70.67308044,50,84.13461304
"Korea, Rep.",KOR,0.445148885,0.277094334,6,65.21739197,53.80434799,76.63043213,0.28369242,0.257642776,7,63.21243668,47.66839218,73.57512665,0.595145762,0.222789511,7,71.79486847,60,80.51281738,0.821338058,0.201251253,8,75.5102005,67.34693909,83.67346954,0.766525805,0.174462035,8,73.97959137,67.34693909,80.61224365,0.799298286,0.18259874,8,74.3842392,66.00984955,80.29556274,0.821679831,0.158908531,8,72.05882263,66.1764679,79.41176605,0.747926712,0.183224931,9,72.54901886,64.21568298,80.39215851,0.904099286,0.186123058,9,78.1553421,68.44660187,85.92233276,0.731841147,0.186706111,9,73.78640747,63.59223175,81.06796265,0.840404451,0.178336248,9,75.11961365,66.98564911,83.25358582,0.934834957,0.17959702,9,78.94736481,71.29186249,84.68899536,0.988598585,0.168646023,10,79.62084961,74.8815155,86.7298584,0.894159555,0.181639954,10,77.25118256,70.61611176,86.25592041,0.991265535,0.181185991,10,80.0947876,73.4597168,86.7298584,1.110692978,0.186391965,10,83.17308044,75.4807663,89.90384674,1.113388538,0.197372586,9,83.17308044,75,91.34615326,1.114325166,0.202709854,9,84.13461304,75.4807663,91.34615326,1.107530594,0.196717829,9,82.21154022,75.96154022,89.90384674,1.102432013,0.197034985,9,82.69230652,75.4807663,90.38461304,1.069907546,0.195816159,9,82.21154022,74.5192337,89.90384674,1.03329742,0.207592547,8,81.25,73.07691956,89.90384674
Kuwait,KWT,0.314012408,0.311746508,4,64.13043213,46.19565201,74.45652008,-0.037895408,0.340723753,4,51.81347275,25.3886013,68.91191864,-0.030520763,0.315327704,4,52.82051468,28.20512772,67.69230652,0.363376439,0.248516962,5,64.79592133,53.06122589,73.46939087,0.410733074,0.216303214,4,66.83673096,56.12244797,73.46939087,0.566695571,0.229465216,4,68.47290802,60.59113312,78.32512665,0.473385423,0.168416053,6,63.72549057,58.33333206,71.07843018,0.295330584,0.1998979,7,59.80392075,53.4313736,69.60784149,0.259469301,0.209356204,7,58.73786545,51.45631027,68.44660187,0.174522117,0.214302048,7,56.79611588,50.48543549,66.01941681,0.153574839,0.201035202,7,56.45933151,47.36841965,65.55023956,0.159951538,0.20482187,7,55.50239182,46.41148376,67.94258118,0.083263718,0.203750551,7,54.9763031,42.65402985,63.03317642,-0.036554314,0.226034105,7,52.60663605,37.44075775,60.1895752,-0.071455382,0.223337069,7,50.71089935,35.54502487,60.1895752,-0.145351276,0.231700152,7,49.03845978,32.21154022,60.57692337,-0.173127025,0.223289415,7,48.55769348,31.25,59.13461685,-0.073881961,0.231666163,7,52.88461685,34.61538315,64.90384674,-0.060501862,0.223016515,7,52.88461685,35.09615326,65.38461304,0.025509268,0.222566381,7,56.25,38.46154022,65.86538696,0.064949997,0.220853075,7,57.69230652,40.86538315,66.82691956,0.287949324,0.241590559,6,62.5,49.03845978,73.07691956
Lao PDR,LAO,-1.040396094,0.358660489,2,15.21739101,4.891304493,30.43478203,-0.935668111,0.345815629,3,16.58031082,7.253886223,34.71502686,-1.412353158,0.313703358,4,8.20512867,3.076923132,16.41025734,-1.301713347,0.262060732,5,7.65306139,3.061224461,20.40816307,-1.40038693,0.205842718,5,7.142857075,2.551020384,14.79591846,-1.288410425,0.214244977,6,8.866994858,3.448275805,17.24137878,-1.325425148,0.181925237,6,8.823529243,3.431372643,16.1764698,-1.270538926,0.207000524,7,9.313725471,3.431372643,18.13725471,-1.176815867,0.206573978,7,12.13592243,4.368932247,20.87378693,-1.143482208,0.18901059,7,13.5922327,4.854369164,19.90291214,-1.071856856,0.176011428,8,13.39712906,5.74162674,23.92344475,-1.015746117,0.171378151,8,17.70335007,7.177033424,25.83732033,-0.977672517,0.168235257,8,18.95734596,8.530805588,26.06635094,-0.819959998,0.183564499,8,23.22274971,11.84834099,32.70142365,-0.839846373,0.183291852,9,23.22274971,12.32227516,31.7535553,-0.849619329,0.199489191,9,21.63461494,10.09615421,32.21154022,-0.806456268,0.192961022,9,23.55769157,12.01923084,35.09615326,-0.724868119,0.20651783,9,24.51922989,12.01923084,38.46154022,-0.720047355,0.199668691,9,25.48077011,12.5,37.01922989,-0.773456633,0.202303663,9,22.11538506,11.53846169,35.57692337,-0.712998152,0.203279078,9,23.55769157,11.53846169,36.53845978,-0.80094713,0.221892506,8,21.15384674,10.57692337,36.05769348
Lebanon,LBN,-0.408734709,0.311746508,4,34.78260803,17.93478203,58.69565201,-0.157408446,0.304611802,5,46.63212585,24.35233116,65.28497314,-0.367275923,0.278805315,5,35.38461685,18.46153831,57.43589783,-0.357816786,0.213648245,7,41.83673477,22.95918274,53.57143021,-0.107305475,0.186563194,6,51.53061295,39.79591751,58.67346954,-0.085332677,0.18761456,7,50.73891449,39.40886688,62.06896591,-0.164786011,0.165707245,7,49.50980377,38.23529434,56.37254715,-0.206954733,0.19402495,8,47.54901886,30.3921566,55.88235474,-0.257148117,0.196318403,8,46.60194016,29.12621307,55.3398056,-0.247172296,0.188989267,8,46.60194016,31.55339813,54.85437012,-0.05134467,0.179162994,8,52.1531105,39.71291733,58.37320709,0.054196209,0.174721688,9,53.58851624,44.97607803,61.24401855,-0.058808293,0.167270571,10,51.6587677,41.7061615,56.87203979,-0.117680497,0.181477264,10,47.86729813,36.96682358,56.39810562,-0.076356262,0.180697292,10,49.28910065,37.44075775,57.81990433,-0.250347376,0.186951384,10,45.67307663,31.25,54.32692337,-0.294810712,0.180446386,10,43.75,29.80769157,53.84615326,-0.343161523,0.185578436,10,40.86538315,26.92307663,53.36538315,-0.306297541,0.179429114,10,40.86538315,28.36538506,53.84615326,-0.366772473,0.179275513,10,36.53845978,25.48077011,52.40384674,-0.425266981,0.178573057,10,36.53845978,23.07692337,49.51922989,-0.631152332,0.195059925,9,28.84615326,14.90384579,39.90384674
Liberia,LBR,-1.826899171,0.371400714,2,2.173913002,0,10.86956501,-2.023812771,0.308041185,4,3.108808279,0,7.253886223,-1.72485733,0.288834274,4,5.128205299,0.512820542,9.743589401,-1.680678129,0.253178239,4,4.081632614,0,9.69387722,-1.628061652,0.208390132,4,3.061224461,2.040816307,9.183673859,-1.857852459,0.209279805,5,2.46305418,0.985221684,4.92610836,-1.577216148,0.176088005,5,3.921568632,1.470588207,9.8039217,-1.473984122,0.210750908,5,5.392157078,2.450980425,13.23529434,-1.196742058,0.2200194,4,11.1650486,3.883495092,20.87378693,-1.341422677,0.186497182,7,6.796116352,2.427184582,16.01941681,-1.196836472,0.171607688,8,9.569377899,5.263157845,20.57416344,-1.056976318,0.171153426,8,14.83253574,6.698564529,23.44497681,-1.091914415,0.165485084,9,13.27014256,6.635071278,22.27488136,-1.050237417,0.172869936,11,14.21800995,8.056872368,24.17061615,-0.911904156,0.168572858,11,21.80094719,10.90047359,29.38388634,-0.863232136,0.174561962,10,21.15384674,10.57692337,31.25,-0.865030646,0.166688532,11,21.15384674,11.53846169,29.80769157,-0.948493421,0.171438694,10,15.86538506,8.653845787,26.44230843,-0.94445008,0.167676717,10,15.38461494,8.653845787,27.40384674,-0.959058225,0.165793508,10,14.42307663,8.17307663,25,-0.978984058,0.167416096,9,13.46153831,8.653845787,23.55769157,-1.002026916,0.183923185,9,13.46153831,8.653845787,24.03846169
Libya,LBY,-1.73571682,0.311746508,4,3.804347754,0.543478251,10.86956501,-1.911260486,0.340723753,4,3.626943111,0,7.772020817,-1.787580371,0.315327704,4,4.615384579,0,9.230769157,-1.611041069,0.233963117,5,4.591836929,0.510204077,10.20408154,-1.479442239,0.195179254,5,4.081632614,2.551020384,12.24489784,-1.353209376,0.206113145,5,7.38916254,2.46305418,15.27093601,-1.483218551,0.172974318,5,5.882352829,1.960784316,11.76470566,-1.460345149,0.214281321,5,6.372549057,2.450980425,13.72549057,-1.107053399,0.215440124,6,14.56310654,4.854369164,21.84465981,-0.907893717,0.197647765,7,17.96116447,9.223300934,30.58252335,-1.140678287,0.182724938,8,11.48325348,5.74162674,22.48803902,-1.190293074,0.186587855,8,8.612440109,5.263157845,19.61722565,-1.538267851,0.18976438,7,4.739336491,2.369668245,9.004739761,-1.656499863,0.21001865,8,2.843601942,1.421800971,8.530805588,-1.859950304,0.201568961,8,1.895734549,0.947867274,4.265402794,-2.120510578,0.206549585,8,1.442307711,0,2.884615421,-2.232313395,0.202320546,7,0.480769217,0,1.923076868,-2.274460793,0.216038659,6,0.480769217,0,2.403846264,-2.21424365,0.202910304,7,0.961538434,0,2.884615421,-2.283910275,0.19850269,7,0.961538434,0,2.884615421,-2.347086668,0.19754158,7,0.961538434,0,2.403846264,-2.321580648,0.221336097,6,0.961538434,0,2.884615421
St. Lucia,LCA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.297961026,0.575411677,1,64.76683807,24.35233116,87.56476593,0.233845413,0.521703601,1,61.53845978,24.61538506,82.56410217,0.201081157,0.564866543,1,61.22449112,21.93877602,83.67346954,0.243587986,0.540064514,1,62.24489975,25.51020432,82.14286041,0.173966587,0.261618644,3,60.59113312,46.30541992,68.96551514,1.240803838,0.200107723,3,85.78431702,75.98039246,93.62744904,1.108759999,0.265465915,3,83.8235321,70.58823395,93.13725281,0.790431142,0.287840575,3,74.27184296,62.13592148,86.40776825,0.542578399,0.267901182,3,66.99028778,54.85437012,79.12621307,0.585144401,0.274566233,3,69.37799072,55.50239182,80.38277435,0.484202236,0.276364535,3,67.94258118,53.11004639,78.94736481,0.513033211,0.266421199,3,69.19431305,54.50236893,78.67298889,0.34010002,0.261107236,4,60.66350555,49.76303482,74.8815155,0.319709748,0.264531016,4,61.6113739,48.3412323,73.93364716,0.275463432,0.267684132,4,62.5,48.07692337,74.03845978,0.306197077,0.235012978,5,63.94230652,50.96154022,73.07691956,0.290405989,0.244746521,5,64.90384674,50.48077011,73.55769348,0.306875378,0.25027889,4,65.86538696,51.44230652,74.5192337,0.279056549,0.250634938,4,63.94230652,49.03845978,74.03845978,0.232842296,0.252294242,4,62.98077011,47.59615326,73.07691956,0.288280934,0.270216286,4,62.98077011,46.15384674,73.07691956
Liechtenstein,LIE,1.506209135,0.386360377,1,92.39130402,76.63043213,99.45652008,1.542698145,0.45139727,1,93.78238678,75.12953186,100,1.517835736,0.426612079,1,92.30769348,78.9743576,100,1.713153362,0.371455133,1,95.40816498,82.65306091,100,1.69114387,0.276046932,1,96.42857361,85.7142868,100,1.569161892,0.320425034,1,92.1182251,78.81773376,100,1.607823253,0.21331057,1,96.07843018,86.27451324,100,1.350138307,0.30546087,1,91.1764679,73.52941132,99.50980377,1.377706289,0.366224527,1,90.77669525,73.78640747,99.51456451,1.398467541,0.382017583,1,90.77669525,73.78640747,100,1.515809417,0.329430282,2,93.30143738,78.94736481,100,1.527576923,0.352457583,2,93.30143738,78.94736481,100,1.502857566,0.3557823,2,92.41706085,77.72512054,100,1.559538245,0.296718776,3,93.3649292,81.04265594,100,1.58063066,0.291371405,3,93.3649292,81.99052429,100,1.428384066,0.304192811,3,90.38461304,78.84615326,98.55769348,1.389855504,0.293951184,3,90.86538696,76.92308044,98.55769348,1.372598171,0.319584697,3,89.42308044,76.44230652,97.11538696,1.496658564,0.31335187,3,91.34615326,79.80769348,98.07691956,1.529928327,0.317367256,3,90.86538696,81.25,99.03845978,1.540940762,0.315119058,3,91.82691956,81.25,99.5192337,1.624495029,0.327107817,3,94.71154022,82.69230652,99.5192337
Sri Lanka,LKA,0.064729966,0.311746508,4,58.15217209,30.43478203,69.02173615,0.276081949,0.304611802,5,62.69430161,40.93264389,75.12953186,0.240109757,0.243036702,7,62.05128098,43.58974457,72.82051086,0.194751397,0.212191269,8,59.69387817,48.46938705,68.87754822,0.104096837,0.176515371,8,57.1428566,48.46938705,66.32653046,-0.069968946,0.180764586,9,51.23152542,40.88669968,62.56157684,-0.421569198,0.161041901,9,39.2156868,25.49019623,49.50980377,-0.272816688,0.185094848,10,45.58823395,28.92156792,54.41176605,-0.287789404,0.186585709,10,43.68931961,28.15534019,53.39805984,-0.36696741,0.175867647,10,40.77669907,27.6699028,52.42718506,-0.278403133,0.165804207,10,44.97607803,32.53588486,52.63158035,-0.217860073,0.164147854,10,45.93301392,35.40670013,53.11004639,-0.113686308,0.16281946,10,50.71089935,36.96682358,55.45023727,-0.112475179,0.170285821,11,48.3412323,37.91469193,56.39810562,-0.153427541,0.171297237,11,47.86729813,35.54502487,56.39810562,-0.101196751,0.183904722,11,50.48077011,37.01922989,58.65384674,-0.052957598,0.177261576,11,51.92307663,42.30769348,60.57692337,-0.100035697,0.185465991,11,51.44230652,37.5,61.53845978,-0.130836785,0.178200692,11,50.48077011,35.09615326,60.57692337,-0.175594836,0.179275513,10,47.59615326,34.61538315,59.13461685,-0.184431434,0.178573057,10,47.59615326,34.61538315,59.61538315,-0.179070503,0.195059925,9,44.23077011,33.65384674,57.69230652
Lesotho,LSO,-0.289027005,0.358660489,2,43.47826004,21.19565201,63.04347992,-0.373173118,0.296470165,4,34.71502686,18.13471413,56.99481964,-0.34545517,0.276275367,4,35.89743423,19.4871788,57.94871902,-0.390285611,0.280681282,4,40.81632614,20.40816307,57.65306091,-0.495011687,0.23319757,4,33.16326523,18.87755013,51.02040863,-0.575279057,0.225632116,5,29.06403923,17.24137878,47.29064178,-0.636028767,0.186633453,5,26.96078491,18.62745094,43.62745285,-0.670731604,0.201582283,7,24.01960754,16.1764698,43.13725662,-0.698829889,0.185304269,8,22.81553459,16.5048542,38.34951401,-0.645916402,0.179286644,8,28.15534019,16.9902916,41.74757385,-0.624896169,0.176394686,8,27.75119591,20.57416344,40.66985703,-0.596389651,0.174616978,8,30.14354134,19.61722565,41.62679291,-0.605618656,0.172200873,8,29.38388634,21.32701492,41.7061615,-0.523798585,0.188336298,8,32.70142365,22.27488136,45.0236969,-0.354113609,0.183743984,8,38.86256027,27.01421738,52.13270187,-0.411673546,0.189677551,8,36.05769348,26.44230843,50.48077011,-0.39624241,0.183162615,8,38.46154022,27.88461494,49.51922989,-0.387589872,0.187650427,8,38.46154022,25.48077011,51.92307663,-0.320848018,0.190495193,7,39.90384674,28.36538506,53.84615326,-0.500258267,0.188947245,7,33.65384674,19.23077011,46.15384674,-0.535386384,0.190549403,7,33.17307663,17.78846169,45.19230652,-0.565879583,0.209278926,7,32.21154022,15.38461494,42.30769348
Lithuania,LTU,1.076940894,0.305052876,4,82.60869598,69.02173615,95.10869598,0.869418085,0.275136828,6,78.23834229,66.32124329,89.63730621,0.764317393,0.227653161,8,77.43589783,66.15384674,84.10256195,1.066879153,0.202364504,9,81.63265228,71.42857361,88.7755127,1.039052844,0.172024414,9,80.10204315,73.46939087,87.75510406,1.125146866,0.176512882,9,80.78817749,76.35468292,88.66995239,1.00380671,0.15863505,9,78.4313736,71.07843018,86.76470947,0.973899364,0.186659262,9,77.94117737,70.09803772,87.7450943,1.084034324,0.173886538,11,83.49514771,74.27184296,88.34951782,1.123980641,0.176038116,11,83.00971222,75.72815704,91.26213837,0.953743041,0.178386509,10,78.46890259,72.24880219,85.64593506,0.962144971,0.177998424,10,79.42583466,74.16268158,85.16746521,0.931333125,0.174343407,10,78.67298889,72.98577881,85.78199005,1.123942614,0.191533402,10,82.93838501,75.35545349,90.99526215,1.154192686,0.193425089,10,84.8341217,75.82938385,90.99526215,1.193722606,0.200621352,10,86.05769348,76.44230652,91.82691956,1.277035117,0.195555389,10,87.0192337,78.84615326,91.82691956,1.136218548,0.200610548,9,84.61538696,75.96154022,91.34615326,1.158649683,0.211990565,8,83.17308044,75.96154022,91.34615326,1.101966023,0.211985722,8,82.21154022,75.4807663,90.38461304,1.157464623,0.211501107,8,83.17308044,74.5192337,91.34615326,1.088133097,0.225611925,7,83.17308044,73.07691956,91.34615326
Luxembourg,LUX,1.757416725,0.300709069,5,97.28260803,86.95652008,100,1.551881194,0.302359223,5,94.30052185,81.34715271,99.48186493,1.917898774,0.260319352,5,98.9743576,90.7692337,100,1.916083455,0.264645338,4,99.4897995,91.32653046,100,1.82114172,0.214056328,5,98.97959137,90.81632996,100,1.79473865,0.236211553,5,99.50739288,88.66995239,100,1.639679432,0.181828126,5,97.54901886,88.72548676,100,1.6749686,0.215488464,6,96.5686264,88.23529053,100,1.736400366,0.231928945,6,97.08737946,87.86407471,100,1.657929778,0.239089057,6,96.11650848,86.89320374,100,1.646159291,0.238725916,6,95.21530914,85.64593506,100,1.676335216,0.255139917,6,95.69377899,85.16746521,100,1.8654809,0.253324002,6,98.57820129,90.99526215,100,1.767416954,0.254402667,6,96.6824646,89.09952545,100,1.78054738,0.252496511,6,96.6824646,89.57346344,100,1.63089633,0.256017834,6,92.30769348,86.05769348,99.03845978,1.658028603,0.244964316,6,92.78845978,85.57691956,99.03845978,1.722079396,0.249825776,7,93.75,87.0192337,99.03845978,1.694263577,0.242358193,7,93.75,87.9807663,98.55769348,1.757188559,0.243352219,7,94.71154022,88.94230652,99.5192337,1.700020313,0.243755922,7,95.19230652,87.5,99.5192337,1.842213511,0.258707732,6,98.55769348,90.86538696,100
Latvia,LVA,0.904138863,0.305052876,4,77.17391205,64.67391205,90.21739197,0.844719291,0.275136828,6,77.20207214,65.80310822,88.60103607,0.748377085,0.227653161,8,75.89743805,65.12820435,83.07691956,0.888949931,0.202364504,9,76.53060913,69.38775635,84.18367004,0.960998178,0.172024414,9,78.06122589,71.42857361,85.7142868,0.97357285,0.176512882,9,78.81773376,72.41379547,86.20689392,0.925814867,0.15863505,9,76.47058868,70.09803772,83.8235321,0.999842465,0.182216927,9,79.41176605,71.5686264,88.23529053,1.007932544,0.183827043,9,80.58252716,71.8446579,86.89320374,1.024673223,0.186404184,9,80.58252716,73.30097198,87.86407471,0.985588133,0.170030579,10,79.42583466,73.68421173,85.64593506,0.983675778,0.167382821,10,80.38277435,74.16268158,85.16746521,0.959808052,0.180652618,9,79.14691925,73.93364716,86.7298584,1.016594887,0.1997931,9,80.0947876,73.4597168,89.09952545,1.043865919,0.193425089,10,80.56871796,73.4597168,89.57346344,1.171654105,0.200621352,10,85.57691956,75.96154022,91.82691956,1.088799953,0.195555389,10,81.25,74.5192337,91.34615326,1.080243349,0.200610548,9,83.65384674,75.4807663,89.90384674,1.157014728,0.211990565,8,82.69230652,75.96154022,91.34615326,1.142372966,0.211985722,8,83.65384674,75.4807663,90.38461304,1.192788959,0.211501107,8,83.65384674,74.5192337,91.34615326,1.187872887,0.225611925,7,85.09615326,75,92.78845978
