,,1996,1996,1996,1996,1996,1996,1998,1998,1998,1998,1998,1998,2000,2000,2000,2000,2000,2000,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020
Country/Territory,Code,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper
Jamaica,JAM,0.139938012,0.173903719,3,59.56284332,49.72677612,64.48087311,0.190314651,0.211779371,4,61.65803146,50.77720261,72.53885651,0.062866755,0.203416511,5,58.46154022,46.66666794,67.17948914,0.019892136,0.176924795,6,58.67346954,47.95918274,64.79592133,0.050798666,0.181776702,6,60.20408249,48.46938705,65.81632996,0.168774441,0.182265148,7,64.03940582,52.70935822,69.45812988,-0.115249112,0.17911087,7,51.96078491,41.17647171,60.29411697,0.225918591,0.187206641,8,61.46341324,54.14634323,69.26829529,0.275322795,0.208562896,8,63.10679626,51.94174576,72.33009338,0.259999126,0.210997537,8,63.10679626,52.91262054,72.8155365,0.207348168,0.207630038,8,61.24401855,50.71770477,69.85646057,0.215274349,0.208832651,8,62.67942429,49.28229523,69.37799072,0.223320425,0.207029417,8,61.6113739,50.71089935,70.1421814,0.011285398,0.198675871,9,56.87203979,44.54976273,63.03317642,0.041947652,0.195962206,9,56.39810562,45.49763107,64.45497894,0.137115359,0.203865916,9,60.09615326,45.67307663,70.19230652,0.248340741,0.206272438,9,64.42308044,49.03845978,73.07691956,0.411914855,0.197077036,9,68.75,56.25,74.03845978,0.472331375,0.210644305,7,69.2307663,58.17307663,75,0.503904581,0.212442487,7,70.67308044,58.17307663,76.92308044,0.493984103,0.21915625,7,70.19230652,57.69230652,76.92308044,0.414420515,0.26044485,5,67.78845978,53.36538315,75.96154022
Jordan,JOR,-0.0329143,0.171663269,4,56.83060074,44.26229477,62.29508209,0.047765385,0.204376966,5,59.06735611,44.55958557,68.39378357,-0.015782576,0.203416511,5,55.89743423,43.58974457,65.12820435,0.106583416,0.176924795,6,61.22449112,49.48979568,66.83673096,0.212870896,0.177201197,7,64.2857132,56.63265228,70.91836548,0.060984232,0.1786329,8,60.09852219,48.76847458,67.48768616,0.028204447,0.174812973,8,56.86274338,46.5686264,62.25490189,0.20251359,0.177984506,10,60.97560883,54.14634323,68.78048706,0.226626083,0.19396852,10,61.65048599,51.45631027,70.87378693,0.228668809,0.196640342,10,62.13592148,51.94174576,69.90291595,0.235815778,0.191172272,10,62.20095825,51.67464066,69.85646057,0.10358239,0.194875866,10,59.33014297,45.93301392,66.50717926,0.088174976,0.199247733,9,59.24170685,46.44549942,66.35070801,-0.011372969,0.191655695,10,55.92417145,44.07582855,63.03317642,-0.049088884,0.190172508,10,53.08057022,43.60189438,62.08530807,0.116503507,0.195090547,10,58.65384674,45.19230652,68.75,0.122211486,0.196559459,10,59.61538315,47.11538315,68.75,0.133543521,0.189089671,10,59.13461685,45.67307663,68.75,0.093569636,0.189614356,10,57.69230652,44.23077011,67.30769348,0.114904016,0.196041048,10,56.73077011,46.15384674,68.2692337,0.09867201,0.201448441,10,56.73077011,40.86538315,67.78845978,0.114770152,0.21764563,9,57.21154022,41.82692337,69.71154022
Japan,JPN,0.910290778,0.168259218,5,81.42076874,72.13114929,85.24590302,1.06532824,0.210871935,5,83.41968536,76.68393707,87.56476593,1.199341059,0.210062861,5,86.66666412,80,88.71794891,1.068672776,0.191935137,5,83.16326904,75.5102005,87.24489594,1.217828393,0.198729292,5,85.7142868,77.55101776,89.2857132,1.363780141,0.207943141,5,89.16255951,80.78817749,90.64039612,1.290751219,0.191906258,5,85.78431702,79.41176605,91.1764679,1.589434743,0.196327582,7,91.70731354,86.34146118,97.56097412,1.447717786,0.219239697,7,88.83495331,82.5242691,95.63106537,1.460432291,0.229191586,7,88.34951782,81.55339813,96.60194397,1.454035997,0.218764767,7,88.51674652,82.29665375,96.65071869,1.527407765,0.227403343,7,90.90908813,82.77511597,98.08612061,1.472546816,0.222416982,7,89.57346344,82.46445465,96.6824646,1.415493846,0.219733387,7,88.62559509,81.5165863,95.26066589,1.618247628,0.216800645,7,93.3649292,86.25592041,99.05213165,1.812477469,0.229249984,7,96.63461304,88.94230652,100,1.784167647,0.227816567,7,95.67308044,87.9807663,99.5192337,1.821532249,0.219359085,7,95.67308044,90.86538696,99.5192337,1.619904518,0.222402588,7,93.2692337,85.09615326,98.07691956,1.674601316,0.222275361,7,94.2307663,87.5,99.03845978,1.586322188,0.229005486,7,93.75,85.57691956,99.03845978,1.596165657,0.254476279,6,93.2692337,85.57691956,99.03845978
Kazakhstan,KAZ,-0.958404481,0.179107308,2,16.93988991,6.010929108,27.86885262,-0.798839986,0.211779371,4,21.24352264,9.326424599,37.82383347,-0.694717467,0.201722547,6,26.66666603,11.79487133,42.56410217,-0.929988682,0.189501747,6,14.28571415,7.65306139,29.59183693,-0.625865936,0.19791618,6,29.59183693,15.81632614,46.42856979,-0.65412581,0.200308084,7,28.07881737,13.79310322,46.79803085,-0.619121671,0.17871967,8,32.84313583,18.62745094,44.11764526,-0.426309526,0.18339029,10,40,27.31707382,52.68292618,-0.579895675,0.204478413,10,30.58252335,16.5048542,46.11650467,-0.46157068,0.196377382,11,39.80582428,21.84465981,50.48543549,-0.391520679,0.1967531,10,43.54066849,27.27272797,52.1531105,-0.43614462,0.202083796,10,40.19138718,24.88038254,49.76076508,-0.409854203,0.211405262,9,42.18009567,24.17061615,53.08057022,-0.440329939,0.197583422,10,40.28435898,25.59241676,50.23696518,-0.533050358,0.196267948,10,35.54502487,21.32701492,46.91942978,-0.043055475,0.205585837,10,53.36538315,40.38461685,64.42308044,-0.0735818,0.205253184,10,50.48077011,39.42307663,64.42308044,-0.067261234,0.196541697,9,50.48077011,39.42307663,63.46154022,0.003675675,0.199088916,9,52.40384674,39.42307663,66.82691956,0.021726105,0.198847711,9,54.32692337,39.90384674,66.34615326,0.124096215,0.204367414,9,57.69230652,40.86538315,68.75,0.155508265,0.221697271,8,60.09615326,43.26922989,70.67308044
Kenya,KEN,-0.520850062,0.173903719,3,34.97267914,21.31147575,46.44808578,-0.504650772,0.203154728,5,33.67875671,19.17098427,50.77720261,-0.530815303,0.211237147,5,32.82051468,16.92307663,49.23077011,-0.632710218,0.186432347,7,29.59183693,13.77550983,44.89796066,-0.620957613,0.176694468,8,30.61224556,17.34693909,44.89796066,-0.591816843,0.169184104,9,33.00492477,18.71921158,46.79803085,-0.702118635,0.167719528,9,28.92156792,16.1764698,40.19607925,-0.617142618,0.17064327,11,31.70731735,20,41.46341324,-0.499506027,0.190437227,11,36.40776825,21.84465981,50.48543549,-0.590104282,0.190655604,11,33.98058319,16.9902916,45.63106918,-0.630103111,0.184189305,11,31.57894707,18.66028786,44.97607803,-0.557136893,0.186908975,11,36.36363602,20.57416344,45.93301392,-0.566567302,0.187770665,11,35.54502487,18.95734596,45.97156525,-0.523332953,0.187798947,11,36.01895905,22.27488136,46.91942978,-0.457523972,0.170531988,12,38.86256027,24.64455032,47.39336395,-0.333769023,0.18020235,12,42.78845978,26.92307663,53.36538315,-0.301506698,0.175520301,12,43.26922989,31.73077011,52.40384674,-0.32511434,0.171075568,12,40.86538315,30.76922989,50.48077011,-0.319515288,0.176054224,12,40.38461685,29.80769157,51.92307663,-0.411502898,0.181031063,12,38.94230652,23.07692337,48.07692337,-0.383390188,0.188311085,12,38.46154022,24.51922989,49.03845978,-0.354368836,0.198648602,11,39.42307663,25.48077011,52.88461685
Kyrgyz Republic,KGZ,-0.380564451,0.187617555,1,41.530056,25.68305969,55.73770523,-0.103453532,0.272112399,2,53.36787415,30.5699482,65.80310822,-0.503098965,0.222168446,4,36.41025543,16.92307663,50.76922989,-0.616771698,0.203247964,5,30.61224556,13.77550983,46.93877411,-0.570533454,0.204017505,5,33.16326523,17.34693909,48.46938705,-0.682931423,0.215117633,6,25.61576271,11.33004951,46.79803085,-0.878410697,0.20476754,7,21.56862831,9.313725471,36.27450943,-0.805854678,0.186374873,9,23.4146347,11.70731735,36.09756088,-0.778129101,0.215179995,9,23.78640747,11.65048504,41.74757385,-0.788391471,0.218280137,9,21.84465981,11.1650486,40.77669907,-0.964859664,0.218414158,9,16.26794243,6.698564529,33.01435471,-0.651714981,0.220372096,9,30.62200928,14.35406685,44.01913834,-0.637987316,0.220978722,9,30.33175278,15.16587639,45.0236969,-0.649578035,0.219467819,9,29.85782051,14.69194317,44.54976273,-0.652202427,0.213891581,9,30.80568695,14.69194317,45.49763107,-0.865937769,0.224176928,9,17.78846169,10.09615421,33.17307663,-0.914731383,0.227758914,9,18.26922989,8.17307663,33.17307663,-0.895709574,0.219918042,8,17.78846169,9.134614944,35.09615326,-0.70850569,0.221476257,8,23.07692337,12.98076916,38.94230652,-0.607260644,0.232603192,8,29.32692337,15.38461494,45.19230652,-0.681620181,0.239901438,8,25,13.46153831,39.90384674,-0.540157735,0.244854912,8,32.69230652,15.86538506,47.11538315
Cambodia,KHM,-0.724763095,0.179107308,2,22.95081902,14.20765018,38.25136566,-1.01983726,0.231326938,3,13.98963737,4.663212299,24.35233116,-0.827516913,0.201937258,4,18.97435951,9.230769157,36.41025543,-0.808399796,0.180664316,5,22.44898033,10.20408154,35.7142868,-0.851849973,0.177734137,5,19.89795876,9.69387722,33.67346954,-0.885681391,0.186095417,6,17.73398972,8.374383926,33.99014664,-0.999322534,0.182222798,7,15.68627453,8.333333015,28.92156792,-0.966637969,0.183199838,9,17.56097603,7.804878235,28.78048706,-0.903798699,0.211184457,9,17.47572899,8.252427101,32.52427292,-0.988755107,0.214105934,9,15.53398037,5.339805603,30.09708786,-0.945098281,0.209571168,9,18.66028786,6.698564529,33.49282455,-0.942973733,0.212099865,9,18.18181801,6.698564529,32.53588486,-0.862738669,0.212545067,9,19.9052124,8.530805588,37.91469193,-0.815905213,0.210383505,9,22.74881554,11.84834099,38.86256027,-0.906532884,0.205126539,9,19.43128014,9.478672981,34.12322235,-0.68945384,0.213729113,9,25,15.38461494,42.30769348,-0.699692369,0.217280999,9,25,12.5,41.82692337,-0.694233716,0.208110631,9,24.03846169,13.46153831,39.42307663,-0.659631014,0.210002586,9,25.48077011,15.86538506,40.86538315,-0.560266197,0.21987313,9,32.69230652,16.34615326,46.15384674,-0.580049992,0.224935532,9,31.73077011,15.38461494,40.86538315,-0.419407129,0.244854912,8,37.98077011,18.75,52.88461685
Kiribati,KIR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.532251894,0.498129159,1,31.60621834,5.18134737,63.21243668,-0.167588532,0.285847425,2,50.25640869,28.71794891,64.61538696,-0.219581097,0.309655964,2,48.97959137,27.04081726,64.2857132,-0.746836603,0.266235322,2,22.44898033,8.163265228,45.91836548,-0.612137914,0.24045448,3,30.54187202,12.31527138,48.76847458,-0.473564178,0.257056385,3,38.72549057,20.58823586,54.90196228,-0.488403767,0.297869116,3,37.07316971,16.09756088,55.60975647,-0.668459892,0.312477142,3,28.64077759,10.67961121,50.97087479,-0.696396947,0.315768987,3,28.15534019,9.708738327,48.05825424,-0.784024715,0.297616482,4,24.88038254,6.698564529,46.41148376,-0.850458026,0.290309906,4,22.00956917,6.698564529,41.62679291,-0.776406646,0.297325253,4,23.69668198,8.056872368,45.0236969,-0.795970857,0.293789655,4,24.64455032,8.056872368,44.54976273,-0.770029664,0.288271815,4,24.64455032,9.478672981,45.49763107,-0.56116271,0.298161685,4,31.25,15.38461494,50.48077011,-0.490071863,0.305091083,4,36.05769348,15.38461494,53.36538315,-0.433980286,0.300044209,4,37.01922989,16.82692337,55.28845978,-0.267597169,0.344854474,3,41.82692337,19.23077011,65.86538696,-0.246995926,0.351682276,3,43.26922989,18.26922989,65.38461304,-0.238818601,0.353206128,3,40.86538315,18.75,65.38461304,-0.13622129,0.377189219,3,47.59615326,22.59615326,69.71154022
St. Kitts and Nevis,KNA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.398807883,0.498129159,1,42.48704529,7.772020817,69.43005371,-0.058245748,0.440086186,1,55.38461685,21.02564049,75.89743805,-0.280017227,0.494268775,1,47.95918274,10.20408154,70.40816498,-0.301195204,0.477434486,1,46.93877411,11.22449017,68.87754822,0.054802157,0.300321341,3,59.60591125,40.88669968,70.93595886,0.944759011,0.27016744,3,78.4313736,69.11764526,88.72548676,0.671989143,0.335834771,3,73.65853882,59.02439117,84.87805176,0.617788851,0.342535794,3,73.78640747,53.88349533,83.49514771,0.690290332,0.343391716,2,74.75727844,58.25242615,84.95145416,0.793689668,0.33920595,2,75.5980835,62.20095825,87.55980682,0.711901009,0.347814351,2,73.68421173,59.80861282,86.60286713,0.763416588,0.344450414,2,75.35545349,60.66350555,86.25592041,0.836940825,0.328359902,2,75.35545349,63.03317642,87.20378876,0.894147873,0.322278887,2,77.25118256,64.45497894,88.62559509,-0.072166704,0.356372178,2,50.96154022,25.96153831,71.63461304,0.117036641,0.352540463,2,58.65384674,37.5,73.07691956,0.141352952,0.3404212,2,59.61538315,37.98077011,73.55769348,0.325841576,0.347524315,2,66.82691956,42.78845978,77.40384674,0.549536765,0.458844483,1,72.59615326,46.15384674,87.5,0.542308748,0.459649712,1,73.07691956,40.86538315,86.53845978,0.696850777,0.491761982,1,74.5192337,49.03845978,90.86538696
"Korea, Rep.",KOR,0.473718643,0.168259218,5,67.21311188,60.65573883,75.40983582,0.363094807,0.197616309,6,66.32124329,58.54922104,76.165802,0.754343092,0.192655399,6,78.46154022,68.20513153,83.07691956,0.906771004,0.17231977,7,80.61224365,74.4897995,85.7142868,0.924043894,0.177201197,7,79.59183502,72.95918274,85.20407867,0.901034296,0.181899622,7,79.31034851,71.42857361,84.72906494,0.990601063,0.176841438,7,80.39215851,72.05882263,85.29412079,1.045397043,0.180416673,9,82.92682648,75.12194824,87.80487823,1.236836791,0.196192056,9,84.46601868,78.64077759,90.29125977,1.050990105,0.201805964,9,81.55339813,75.24272156,87.37863922,1.094724894,0.197178051,9,82.29665375,74.16268158,87.55980682,1.204439282,0.202396557,9,84.21052551,77.03349304,91.38755798,1.252658486,0.199247733,9,86.25592041,77.25118256,91.94313049,1.199196696,0.197825268,9,84.36019135,76.30331421,90.0473938,1.125629306,0.196299762,9,82.46445465,73.93364716,88.62559509,1.164611816,0.205645978,9,84.61538696,75,90.38461304,1.012076735,0.219985932,8,79.80769348,73.07691956,87.0192337,1.063652635,0.210612923,8,80.7692337,73.55769348,89.42308044,1.075107574,0.213467866,8,82.21154022,74.5192337,90.38461304,1.181158543,0.2133708,8,83.65384674,76.44230652,91.82691956,1.376087666,0.2199139,8,88.94230652,79.80769348,96.15384674,1.415868878,0.239316389,7,89.90384674,80.7692337,95.67308044
Kuwait,KWT,0.115851626,0.173903719,3,59.01639175,49.72677612,64.48087311,-0.063935712,0.228347719,3,55.9585495,38.86010361,64.248703,-0.083512694,0.246868372,3,53.84615326,36.92307663,65.64102936,0.107337132,0.198361143,4,61.73469543,48.97959137,67.85713959,0.124750309,0.230660826,3,62.75510025,48.46938705,70.91836548,0.103922382,0.245774806,3,61.57635498,46.79803085,69.950737,0.174500763,0.188699663,5,60.29411697,50.49019623,68.13725281,0.287201881,0.195796177,7,63.4146347,55.12195206,70.73170471,0.099680915,0.224268183,7,56.31068039,46.11650467,67.4757309,-0.007251286,0.232747421,7,55.82524109,42.23300934,66.01941681,0.202237174,0.221626684,7,60.76554871,49.28229523,69.85646057,0.168524772,0.226981625,7,60.76554871,46.88995361,69.37799072,0.024540331,0.221805364,7,55.92417145,43.60189438,65.40284729,-0.070398554,0.220155835,7,51.6587677,40.28435898,63.03317642,-0.070844322,0.215459302,7,52.13270187,40.28435898,62.08530807,-0.148788109,0.234885454,7,47.11538315,32.21154022,62.01922989,-0.033488117,0.23386687,7,52.40384674,39.42307663,65.86538696,-0.163733855,0.221823648,7,48.07692337,35.57692337,62.01922989,-0.175201356,0.224626988,7,46.63461685,32.21154022,60.57692337,-0.090060197,0.227703974,7,49.51922989,36.05769348,62.98077011,0.018212369,0.235710636,7,52.88461685,38.46154022,66.82691956,-0.158228844,0.257607579,6,45.67307663,29.80769157,62.5
Lao PDR,LAO,-0.636936128,0.187617555,1,30.60109329,16.93988991,43.71584702,-0.579862773,0.272112399,2,29.53367805,13.4715023,50.77720261,-0.778156161,0.224437565,3,22.05128288,9.743589401,41.53845978,-0.914389253,0.204059482,4,15.81632614,7.65306139,31.63265228,-1.001565456,0.204904914,4,14.28571415,5.102040768,27.55101967,-0.999951065,0.215900511,5,13.79310322,5.911330223,28.5714283,-1.208071589,0.233365461,5,10.29411793,1.960784316,22.54901886,-0.977024853,0.233689129,7,16.09756088,5.853658676,33.658535,-0.898874223,0.237938777,7,17.96116447,6.796116352,35.92232895,-0.875575244,0.237640947,7,18.44660187,8.252427101,38.83495331,-0.946950436,0.227583215,8,18.18181801,6.698564529,35.88516617,-0.860015571,0.225016102,8,21.05263138,8.133971214,37.79904175,-0.833840668,0.227850646,8,20.85308075,8.530805588,40.75829315,-0.837788403,0.225558713,8,22.27488136,10.42654037,38.86256027,-0.730362415,0.205126539,9,25.11848259,13.74407578,42.65402985,-0.4157525,0.213729113,9,39.42307663,22.11538506,52.40384674,-0.510811746,0.219886914,8,35.09615326,18.75,48.55769348,-0.398373365,0.210874051,8,38.94230652,22.11538506,50.48077011,-0.385491252,0.212673083,8,37.98077011,22.11538506,51.92307663,-0.669406831,0.222332343,8,25,13.94230747,39.90384674,-0.785342813,0.227503851,8,20.67307663,10.57692337,36.53845978,-0.766010523,0.251054704,7,22.59615326,11.05769253,39.42307663
Lebanon,LBN,-0.128497437,0.173903719,3,51.36611938,38.25136566,59.56284332,-0.010613317,0.211779371,4,57.51295471,44.0414505,65.28497314,-0.19466646,0.21985285,4,48.71794891,32.30769348,62.56410217,-0.285044998,0.176924795,6,46.93877411,31.63265228,57.1428566,-0.210139722,0.198725998,5,50,35.20408249,62.24489975,-0.262475759,0.2009397,6,47.78325272,32.51231384,61.08374405,-0.187701449,0.19679524,6,48.52941132,36.76470566,57.84313583,-0.25681898,0.227884874,8,45.85365677,30.73170662,58.53658676,-0.332365662,0.223702013,8,44.6601944,27.6699028,53.88349533,-0.417439461,0.222793549,8,41.26213455,21.84465981,52.91262054,-0.468741685,0.214904711,8,39.71291733,21.53110123,50.71770477,-0.279288828,0.201443076,9,44.97607803,31.57894707,57.4162674,-0.266096145,0.199805498,9,45.49763107,31.7535553,57.34597015,-0.346870482,0.198675871,9,44.07582855,29.38388634,54.9763031,-0.395464063,0.195962206,9,42.65402985,27.01421738,51.18483353,-0.375947416,0.203865916,9,40.86538315,24.03846169,53.36538315,-0.474539399,0.206272438,9,37.01922989,20.67307663,48.55769348,-0.538653374,0.197077036,9,35.09615326,18.75,44.23077011,-0.515939295,0.197305858,9,33.65384674,19.23077011,45.19230652,-0.718144357,0.206982464,9,23.07692337,12.98076916,39.42307663,-0.833451807,0.213379398,9,17.78846169,10.57692337,34.61538315,-1.169723749,0.231130749,8,11.53846169,4.807692528,19.71153831
Liberia,LBR,-1.719502926,0.181661412,2,2.185792446,0.546448112,3.825136662,-1.884887695,0.229129389,4,2.072538853,0,3.626943111,-1.771939278,0.237420022,4,2.56410265,0.512820542,4.615384579,-1.524152994,0.230497882,4,3.571428537,0.510204077,9.183673859,-1.391364694,0.254381865,4,5.102040768,0.510204077,14.79591846,-1.527377963,0.236223713,5,4.433497429,0,8.866994858,-1.413870811,0.223987833,5,4.90196085,0,14.21568584,-1.283121347,0.257846296,5,7.317073345,0.975609779,21.46341515,-1.214605212,0.275590569,5,9.708738327,1.45631063,24.27184486,-1.283669591,0.228011012,8,7.281553268,1.941747546,16.5048542,-1.231152654,0.203712136,9,7.655502319,2.392344475,19.61722565,-1.277032614,0.202308282,9,8.133971214,2.87081337,17.70335007,-1.250986814,0.205105364,9,8.530805588,3.791469097,17.53554535,-1.173790336,0.187798947,11,11.84834099,3.317535639,21.32701492,-1.38521862,0.170531988,12,8.056872368,0.947867274,13.27014256,-1.343676925,0.190522224,11,7.692307472,2.403846264,15.38461494,-1.357274294,0.175520301,12,7.692307472,1.923076868,12.5,-1.278960943,0.177455708,11,8.653845787,4.326922894,15.38461494,-1.334822774,0.182651401,11,8.653845787,4.326922894,13.46153831,-1.335570216,0.187939867,11,9.134614944,3.365384579,13.94230747,-1.37494266,0.205225617,10,8.653845787,2.884615421,14.90384579,-1.409893036,0.208774045,10,8.653845787,2.403846264,12.5
Libya,LBY,-0.884026408,0.173903719,3,20.765028,9.836065292,32.78688431,-0.936473072,0.228347719,3,15.54404163,6.217616558,30.5699482,-1.094556212,0.246868372,3,10.76923084,3.076923132,26.66666603,-1.003490686,0.202104211,4,13.26530647,6.122448921,28.5714283,-0.88286221,0.213916138,4,18.36734772,7.142857075,35.20408249,-0.847504377,0.225894064,4,19.70443344,7.881773472,38.42364502,-1.043768048,0.209733486,4,14.70588207,5.392157078,28.92156792,-1.064656854,0.265107393,4,13.65853691,3.902439117,30.73170662,-1.221342802,0.231542721,5,9.223300934,2.427184582,20.38834953,-1.178037286,0.216449186,6,10.19417477,2.427184582,19.90291214,-1.089623809,0.204550326,7,12.44019127,4.78468895,24.88038254,-1.097186685,0.209898129,8,13.39712906,4.78468895,25.35885239,-1.312252522,0.219806269,7,7.582938194,2.369668245,16.11374474,-1.474284768,0.206188321,8,4.265402794,0.473933637,12.79620838,-1.471525908,0.183470026,9,5.687203884,0.473933637,11.84834099,-1.692159295,0.201072916,9,1.923076868,0.961538434,7.211538315,-1.6533041,0.203559846,8,1.923076868,0.961538434,8.17307663,-1.891864896,0.198504627,8,1.442307711,0,4.326922894,-1.773762226,0.208251148,8,1.923076868,0.480769217,6.730769157,-1.850326896,0.20762156,8,1.923076868,0.480769217,6.25,-1.922290802,0.21267131,8,1.923076868,0.480769217,5.288461685,-2.009432554,0.228002474,7,1.923076868,0,3.846153736
St. Lucia,LCA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.265363872,0.498129159,1,45.59585571,10.88082886,73.05699158,0.084176108,0.440086186,1,60.5128212,28.71794891,79.48718262,-0.134299397,0.494268775,1,52.04081726,13.77550983,75,0.004061874,0.477434486,1,59.18367386,21.4285717,77.04081726,0.140883356,0.300321341,3,62.56157684,45.81280899,72.90640259,0.987198293,0.27016744,3,79.90196228,69.11764526,88.72548676,0.671989143,0.335834771,3,73.65853882,59.02439117,84.87805176,0.617788851,0.342535794,3,73.78640747,53.88349533,83.49514771,0.690290332,0.343391716,2,74.75727844,58.25242615,84.95145416,0.876184642,0.33920595,2,76.55502319,64.11483002,88.03827667,0.803308427,0.347814351,2,76.07655334,63.15789413,87.55980682,0.851068914,0.344450414,2,76.30331421,63.03317642,87.67772675,0.663655698,0.302249938,3,72.03791809,60.66350555,83.88625336,0.706963003,0.297124416,3,72.03791809,61.13743973,83.412323,-0.016629376,0.308578432,3,55.28845978,32.21154022,71.63461304,-0.079493672,0.31306988,3,49.51922989,31.73077011,68.75,0.027894106,0.305569172,3,54.32692337,36.05769348,70.67308044,0.236096397,0.347524315,2,63.46154022,39.42307663,75,0.214451119,0.351899564,2,62.5,39.42307663,75.4807663,0.222682565,0.353582978,2,62.01922989,38.94230652,75,0.152823716,0.377406508,2,59.61538315,34.61538315,74.5192337
Liechtenstein,LIE,1.670409441,0.187617555,1,90.71038055,86.88524628,99.45355225,1.719049215,0.310278982,1,91.19171143,86.52849579,100,1.708994031,0.343066335,1,90.25640869,85.12820435,100,1.693716526,0.299504519,1,90.81632996,85.7142868,100,1.669754982,0.363449961,1,91.32653046,81.63265228,100,1.722657681,0.411078751,1,91.13300323,80.78817749,100,1.558451772,0.306960046,1,91.1764679,82.84313965,99.01960754,1.800742269,0.433775842,1,95.12194824,82.92682648,100,1.763523698,0.46934703,1,95.14562988,80.58252716,100,1.795091987,0.452218175,1,96.11650848,81.55339813,100,1.80230689,0.322890848,2,96.65071869,85.64593506,100,1.783218741,0.33525461,2,96.17224884,84.68899536,100,1.770184994,0.32934171,2,95.73459625,83.88625336,100,1.789409399,0.314118236,2,95.73459625,86.7298584,100,1.754696131,0.301632643,2,95.73459625,86.25592041,100,1.705149889,0.351648748,2,94.71154022,83.17308044,100,1.688700795,0.330610782,2,93.2692337,84.13461304,99.5192337,1.705361128,0.320677578,2,94.71154022,84.13461304,100,1.767771721,0.334990978,2,95.19230652,84.61538696,100,1.737857819,0.332066864,2,95.67308044,84.13461304,100,1.696418524,0.328388661,2,94.71154022,83.65384674,100,1.824067712,0.358269542,2,96.15384674,86.05769348,100
Sri Lanka,LKA,-0.183629289,0.173903719,3,49.18032837,36.06557465,57.92349625,-0.367295891,0.211779371,4,44.0414505,23.83419609,56.99481964,-0.297608763,0.178906649,6,45.64102554,30.2564106,55.89743423,-0.040673431,0.161622599,7,56.12244797,45.40816498,63.26530457,-0.203532979,0.158143818,7,50.51020432,38.77550888,60.7142868,-0.423573852,0.163461715,8,41.87192154,25.12315178,52.70935822,-0.313090116,0.173159212,8,44.60784149,33.82352829,55.39215851,-0.161220849,0.174377859,10,50.73170853,38.53658676,59.02439117,-0.084295854,0.195428744,10,51.94174576,42.23300934,62.62136078,-0.122816488,0.200376734,10,51.94174576,40.29126358,61.16504669,-0.148189142,0.195848122,10,50.23923492,39.23445129,59.80861282,-0.195074797,0.194914356,10,47.36841965,37.32057571,59.33014297,-0.11146462,0.194835201,10,51.18483353,41.23222733,61.13743973,-0.207624555,0.19621478,10,47.86729813,35.0710907,59.24170685,-0.170059979,0.193357259,10,48.3412323,36.96682358,59.71564102,0.053527858,0.20077464,10,56.25,43.75,68.2692337,-0.009525616,0.203940183,10,52.88461685,41.82692337,65.38461304,-0.026391657,0.195571065,10,51.44230652,39.42307663,64.90384674,-0.151218474,0.196813434,10,47.59615326,34.61538315,60.09615326,-0.23243396,0.209030062,8,44.71154022,31.25,56.25,-0.11433927,0.21556811,8,48.07692337,35.09615326,62.01922989,-0.070210099,0.236323744,7,50.96154022,35.57692337,63.94230652
